192	13890	1.1963950430680053E7
192	13920	1.1524479840391247E7
192	13950	1.108514514381115E7
192	13980	1.0645961166460602E7
192	14010	1.0206566385577451E7
192	14040	9767146.095875612
192	14070	9327889.300189963
192	14100	8888732.545126293
192	14130	8449214.029895924
192	14160	8009874.352236139
192	14190	7570739.959133862
192	14220	7131361.874263061
192	14250	6691928.0839369055
192	14280	6252726.212100001
192	14310	5813605.897121616
192	14340	5374064.333575649
192	14370	4934790.920475829
192	14400	4495839.925171233
192	14430	4056302.669919761
192	14460	3616957.8703310043
192	14490	3178015.4864821145
192	14520	2738671.4232873255
192	14550	2299270.4695209125
192	14580	1860410.035672103
192	14610	1421219.507937233
192	14640	981828.5612565568
192	14670	543269.9504188937
192	14700	104063.19668285316
192	14730	0.0
192	14760	0.0
192	14790	0.0
192	14820	0.0
192	14850	0.0
192	14880	0.0
192	14910	0.0
192	14940	0.0
192	14970	0.0
192	15000	0.0
192	15030	0.0
192	15060	0.0
192	15090	0.0
192	15120	0.0
192	15150	0.0
192	15180	0.0
192	15210	269749.09171433235
192	15240	708771.763110714
192	15270	1147996.4772221213
192	15300	1587391.6302122707
192	15330	2026611.2342940979
192	15360	2465486.833256596
192	15390	2904562.4583203066
192	15420	3343809.5730919447
192	15450	3783205.7971655997
192	15480	4222731.308595598
192	15510	4661765.717946144
192	15540	5100905.893117456
192	15570	5540189.042429853
192	15600	5979599.151887674
192	15630	6419122.107111096
192	15660	6858233.20145352
192	15690	7297442.945174722
192	15720	7736771.943441991
192	15750	8176209.008508913
192	15780	8615654.209740581
192	15810	9054816.852000527
192	15840	9494090.82775251
192	15870	9933466.265223308
192	15900	1.0372935410924124E7
192	15930	1.0812250977871127E7
192	15960	1.1251487361109631E7
192	15990	1.1690818914161198E7
192	16020	1.2130238269899419E7
192	16050	1.2569717968998084E7
192	16080	1.3008928832026798E7
192	16110	1.3448228253833E7
192	16140	1.3887610271367949E7
192	16170	1.432706924150091E7
192	16200	1.476639787044194E7
192	16230	1.5205673768082976E7
192	16260	1.5645027240863014E7
192	16290	1.608445328194078E7
192	16320	1.6523884506203659E7
192	16350	1.6963143417522397E7
192	16380	1.740247504969337E7
192	16410	1.784187579433252E7
192	16440	1.8281340961481426E7
192	16470	1.8720630439016767E7
192	16500	1.9159945879906E7
192	16530	1.959932563131037E7
192	16560	2.0038767244904794E7
192	16590	2.047813104067696E7
192	16620	2.0917432918991007E7
192	16650	2.1356796998524394E7
192	16680	2.1796219179762922E7
192	16710	2.2235641636528246E7
192	16740	2.267493393454562E7
192	16770	2.311428453136837E7
192	16800	2.355369124515925E7
192	16830	2.3993150690010276E7
192	16860	2.4432445177525133E7
192	16890	2.4871785871257525E7
192	16920	2.5311178728958E7
192	16950	2.5750623322396893E7
192	16980	2.618996562347722E7
192	17010	2.662929737593977E7
192	17040	2.706867973828528E7
192	17070	2.75081112431212E7
192	17100	2.7947494159888748E7
192	17130	2.8386819144492388E7
192	17160	2.882619270967417E7
192	17190	2.92656126415867E7
192	17220	2.970502916164968E7
192	17250	3.0144348705059417E7
192	17280	3.058371503070063E7
192	17310	3.1023126068368495E7
192	17340	3.1462570921017535E7
192	17370	3.1901886406547166E7
192	17400	3.234124644626099E7
192	17430	3.2780649305219986E7
192	17460	3.3220094007479027E7
192	17490	3.365943063804275E7
192	17520	3.409878556941427E7
192	17550	3.453818191080895E7
192	17580	3.4977618322576925E7
192	17610	3.541698173768396E7
192	17640	3.585633248844674E7
192	17670	3.629572286153925E7
192	17700	3.6735152406652614E7
192	17730	3.717453927475623E7
192	17760	3.7613886408214055E7
192	17790	3.805327214440513E7
192	17820	3.8492694956371576E7
192	17850	3.8932101770005964E7
192	17880	3.9371446260751516E7
192	17910	3.981082780797276E7
192	17940	4.025024554284885E7
192	17970	4.068966968042535E7
